t	e	n	u	dpe	dpn	dpu
2020.303900	-0.368595	-0.287679	0.451415	0.000814	0.000720	0.002985
2020.306600	-0.368152	-0.288594	0.458501	0.000814	0.000714	0.003006
2020.309400	-0.369497	-0.289042	0.463397	0.000861	0.000741	0.003124
2020.312100	-0.372485	-0.288274	0.470468	0.000857	0.000743	0.003128
2020.314900	-0.368334	-0.292358	0.450785	0.000865	0.000766	0.003269
2020.317600	-0.369854	-0.289170	0.449716	0.000810	0.000708	0.002969
2020.320300	-0.369723	-0.289990	0.446629	0.000810	0.000703	0.002972
2020.323100	-0.370469	-0.288347	0.455146	0.000837	0.000734	0.003052
2020.325800	-0.367151	-0.286881	0.447559	0.000809	0.000700	0.002934
2020.328500	-0.366970	-0.287744	0.457766	0.000807	0.000708	0.002954
2020.331300	-0.366652	-0.288176	0.458696	0.000833	0.000728	0.003065
2020.334000	-0.369643	-0.288378	0.449733	0.000819	0.000708	0.002960
2020.336800	-0.367599	-0.287582	0.457932	0.000817	0.000705	0.002958
2020.339500	-0.369296	-0.286450	0.454642	0.000809	0.000713	0.002975
2020.342200	-0.369793	-0.286306	0.453474	0.000846	0.000749	0.003254
2020.345000	-0.367781	-0.286656	0.449769	0.000819	0.000715	0.003033
2020.347700	-0.369688	-0.287981	0.448391	0.000810	0.000706	0.002943
2020.350400	-0.367917	-0.289155	0.444020	0.000846	0.000719	0.003008
2020.353200	-0.369395	-0.286441	0.450560	0.000834	0.000721	0.003013
2020.355900	-0.369304	-0.289439	0.456020	0.000859	0.000732	0.003089
2020.358700	-0.367105	-0.288915	0.455927	0.000834	0.000721	0.003028
2020.361400	-0.367858	-0.286518	0.455162	0.000806	0.000704	0.002957
2020.364100	-0.368226	-0.287155	0.449388	0.000834	0.000710	0.002980
2020.366900	-0.365957	-0.286925	0.442757	0.000823	0.000733	0.002977
2020.369600	-0.367362	-0.286399	0.440002	0.000807	0.000718	0.002984
2020.372300	-0.366940	-0.285079	0.449413	0.000832	0.000713	0.003007
2020.375100	-0.367534	-0.286211	0.448089	0.000840	0.000724	0.003084
2020.377800	-0.369839	-0.287629	0.450075	0.000851	0.000731	0.003074
2020.380600	-0.368520	-0.286489	0.447948	0.000817	0.000700	0.002972
2020.383300	-0.368710	-0.286674	0.454152	0.000812	0.000706	0.002978
2020.386000	-0.368928	-0.284887	0.449177	0.000828	0.000716	0.003014
2020.388800	-0.368723	-0.287100	0.441893	0.000846	0.000720	0.003046
2020.391500	-0.369221	-0.284517	0.435181	0.000872	0.000763	0.003254
2020.394300	-0.371531	-0.287722	0.444208	0.000804	0.000698	0.002931
2020.397000	-0.370360	-0.285927	0.443288	0.000800	0.000694	0.002921
2020.399700	-0.368435	-0.284871	0.442767	0.000817	0.000710	0.002986
2020.402500	-0.369471	-0.286332	0.446844	0.000826	0.000715	0.003033
2020.405200	-0.366929	-0.285833	0.448681	0.000860	0.000737	0.003136
2020.407900	-0.371859	-0.285843	0.436422	0.000810	0.000717	0.003051
2020.410700	-0.371420	-0.284717	0.448707	0.000827	0.000723	0.003079
2020.413400	-0.369523	-0.284756	0.443367	0.000835	0.000737	0.003077
2020.416200	-0.367039	-0.288757	0.448573	0.000839	0.000725	0.003150
2020.418900	-0.369171	-0.286829	0.445163	0.000819	0.000714	0.003012
2020.421600	-0.372397	-0.285473	0.444172	0.000817	0.000719	0.003043
2020.424400	-0.370025	-0.286051	0.436790	0.000884	0.000745	0.003295
2020.427100	-0.369478	-0.287899	0.447670	0.000841	0.000728	0.003095
2020.429800	-0.368135	-0.287846	0.443124	0.000827	0.000742	0.003132
2020.432600	-0.370725	-0.285945	0.437060	0.000842	0.000763	0.003248
2020.435300	-0.368608	-0.286401	0.441558	0.000832	0.000724	0.003088
2020.438100	-0.369123	-0.286012	0.439011	0.000834	0.000734	0.003115
2020.440800	-0.367291	-0.285526	0.436081	0.000835	0.000740	0.003129
2020.443500	-0.369795	-0.285957	0.447187	0.000831	0.000735	0.003144
2020.446300	-0.366974	-0.285817	0.452983	0.000821	0.000717	0.002980
2020.449000	-0.369486	-0.284716	0.442008	0.000800	0.000712	0.002964
2020.451700	-0.368748	-0.284957	0.449636	0.000813	0.000713	0.002977
2020.454500	-0.371185	-0.286258	0.445685	0.000835	0.000714	0.002982
2020.457200	-0.370919	-0.285824	0.443275	0.000817	0.000697	0.002923
2020.460000	-0.368642	-0.287062	0.444059	0.000819	0.000713	0.002979
2020.462700	-0.368898	-0.284101	0.443515	0.000804	0.000706	0.002940
2020.465400	-0.367180	-0.286232	0.436570	0.000802	0.000701	0.002951
2020.468200	-0.369700	-0.284613	0.445040	0.000832	0.000732	0.003091
2020.479100	-0.370409	-0.282954	0.447862	0.000812	0.000702	0.002939
2020.481900	-0.370001	-0.282759	0.437796	0.000824	0.000723	0.003059
2020.484600	-0.371452	-0.283380	0.441517	0.000865	0.000729	0.003051
2020.487300	-0.369363	-0.284042	0.442432	0.000886	0.000759	0.003207
2020.490100	-0.369022	-0.282789	0.440361	0.000848	0.000728	0.003012
2020.492800	-0.368778	-0.282708	0.442237	0.000883	0.000767	0.003151
2020.495600	-0.369975	-0.281957	0.442093	0.000843	0.000736	0.003086
2020.498300	-0.370872	-0.281402	0.452030	0.000829	0.000722	0.003030
2020.501000	-0.369172	-0.282950	0.447124	0.000821	0.000714	0.002996
2020.503800	-0.370466	-0.283354	0.441762	0.000852	0.000743	0.003153
2020.506500	-0.371751	-0.283828	0.439690	0.000833	0.000726	0.003020
2020.509200	-0.375098	-0.284123	0.444992	0.000862	0.000748	0.003083
2020.512000	-0.371729	-0.283129	0.444496	0.000856	0.000750	0.003164
2020.514700	-0.371481	-0.284518	0.453159	0.000846	0.000731	0.003016
2020.517500	-0.374233	-0.284014	0.440049	0.000857	0.000751	0.003093
2020.520200	-0.372091	-0.284474	0.444007	0.000858	0.000737	0.003070
2020.522900	-0.370883	-0.283983	0.446198	0.000846	0.000745	0.003075
2020.525700	-0.370437	-0.284459	0.443274	0.000851	0.000750	0.003119
2020.528400	-0.371796	-0.284424	0.448301	0.000845	0.000749	0.003061
2020.531100	-0.371327	-0.283811	0.447594	0.000893	0.000790	0.003205
2020.533900	-0.370721	-0.281446	0.441282	0.000867	0.000752	0.003252
2020.536600	-0.371393	-0.282406	0.441377	0.000846	0.000728	0.002992
2020.539400	-0.371088	-0.282453	0.447251	0.000847	0.000740	0.003083
2020.542100	-0.372540	-0.280702	0.447020	0.000870	0.000750	0.003131
2020.544800	-0.372005	-0.283826	0.448094	0.000838	0.000743	0.003130
2020.547600	-0.373139	-0.283074	0.451091	0.000843	0.000755	0.003106
2020.550300	-0.369829	-0.282053	0.460231	0.000827	0.000736	0.003014
2020.553000	-0.370138	-0.281346	0.452166	0.000840	0.000740	0.003067
2020.555800	-0.371603	-0.282474	0.452473	0.000824	0.000738	0.003044
2020.558500	-0.371611	-0.282548	0.453865	0.000857	0.000751	0.003157
2020.561300	-0.369113	-0.281917	0.454031	0.000845	0.000744	0.003047
2020.564000	-0.370177	-0.281180	0.455268	0.000839	0.000751	0.003078
2020.566700	-0.372171	-0.283433	0.455120	0.000844	0.000750	0.003099
2020.569500	-0.369670	-0.281320	0.449132	0.000823	0.000732	0.002991
2020.572200	-0.370168	-0.281456	0.457032	0.000880	0.000769	0.003219
2020.574900	-0.372923	-0.280139	0.454239	0.000832	0.000736	0.003048
2020.577700	-0.371666	-0.280752	0.463359	0.000807	0.000717	0.002882
2020.580400	-0.370898	-0.280814	0.456654	0.000823	0.000721	0.002947
2020.583200	-0.373487	-0.281505	0.464517	0.000834	0.000730	0.003015
2020.585900	-0.373954	-0.280824	0.464797	0.000861	0.000764	0.003152
2020.588600	-0.370783	-0.280885	0.456490	0.000831	0.000733	0.003020
2020.591400	-0.372429	-0.280522	0.453978	0.000856	0.000775	0.003128
2020.594100	-0.370462	-0.281308	0.462228	0.000905	0.000773	0.003261
2020.596900	-0.369742	-0.280463	0.461084	0.000870	0.000765	0.003133
2020.599600	-0.371266	-0.278562	0.462871	0.000855	0.000747	0.003057
2020.602300	-0.370286	-0.280218	0.463460	0.000825	0.000732	0.003007
2020.605100	-0.369841	-0.279757	0.464558	0.000824	0.000735	0.003027
2020.607800	-0.369750	-0.280717	0.466306	0.000812	0.000737	0.002989
2020.610500	-0.370564	-0.280343	0.465356	0.000859	0.000762	0.003133
2020.613300	-0.370597	-0.281504	0.464056	0.000855	0.000762	0.003125
2020.616000	-0.371934	-0.277731	0.467351	0.000831	0.000735	0.003018
2020.618800	-0.370750	-0.281010	0.464915	0.000842	0.000754	0.003158
2020.621500	-0.372076	-0.278643	0.475376	0.000838	0.000749	0.003087
2020.624200	-0.369595	-0.279544	0.471805	0.000860	0.000775	0.003144
2020.627000	-0.372144	-0.279620	0.463916	0.000846	0.000747	0.003119
2020.629700	-0.372525	-0.278727	0.471579	0.000848	0.000753	0.003117
2020.632400	-0.369539	-0.279119	0.468445	0.000849	0.000760	0.003161
2020.635200	-0.368167	-0.277474	0.477722	0.000843	0.000744	0.003054
2020.637900	-0.369120	-0.280200	0.471714	0.000860	0.000765	0.003202
2020.640700	-0.371703	-0.279880	0.477456	0.000838	0.000739	0.003050
2020.643400	-0.369985	-0.280870	0.470360	0.000827	0.000722	0.002985
2020.646100	-0.368232	-0.278179	0.474654	0.000828	0.000725	0.003023
2020.648900	-0.370041	-0.279639	0.475605	0.000874	0.000758	0.003156
2020.651600	-0.370200	-0.279493	0.475153	0.000837	0.000750	0.003102
2020.654300	-0.371531	-0.279265	0.475385	0.000840	0.000750	0.003113
2020.657100	-0.371112	-0.281287	0.477394	0.000868	0.000752	0.003151
2020.659800	-0.367280	-0.279769	0.483544	0.000864	0.000770	0.003212
2020.662600	-0.370652	-0.276685	0.476182	0.000870	0.000761	0.003295
2020.665300	-0.369466	-0.277365	0.483599	0.000854	0.000744	0.003084
2020.668000	-0.369167	-0.278565	0.491565	0.000826	0.000736	0.003093
2020.670800	-0.370616	-0.277460	0.487201	0.000909	0.000805	0.003320
2020.673500	-0.366986	-0.279384	0.477046	0.000824	0.000737	0.003088
2020.676200	-0.367436	-0.278349	0.481244	0.000860	0.000744	0.003116
2020.679000	-0.371397	-0.273421	0.479456	0.000854	0.000741	0.003106
2020.681700	-0.369659	-0.277715	0.481623	0.000844	0.000760	0.003180
2020.684500	-0.366688	-0.277485	0.487828	0.000890	0.000776	0.003334
2020.687200	-0.367292	-0.279060	0.483735	0.000847	0.000754	0.003151
2020.689900	-0.367560	-0.275503	0.483581	0.000869	0.000775	0.003236
2020.692700	-0.370455	-0.273302	0.487340	0.000882	0.000795	0.003404
2020.695400	-0.370107	-0.275864	0.480809	0.000877	0.000792	0.003364
2020.698200	-0.370732	-0.278867	0.488674	0.000852	0.000769	0.003277
2020.700900	-0.369263	-0.278100	0.487419	0.000853	0.000758	0.003157
2020.703600	-0.367920	-0.277948	0.482344	0.000850	0.000743	0.003177
2020.706400	-0.368543	-0.274774	0.494099	0.000953	0.000795	0.003387
2020.709100	-0.371420	-0.276003	0.494168	0.000905	0.000769	0.003272
2020.711800	-0.370668	-0.277077	0.491967	0.000879	0.000764	0.003335
2020.714600	-0.365991	-0.275964	0.498685	0.000906	0.000791	0.003388
2020.717300	-0.369501	-0.275367	0.503406	0.000881	0.000748	0.003241
2020.720100	-0.368705	-0.274184	0.502120	0.000845	0.000732	0.003079
2020.722800	-0.367746	-0.276109	0.494827	0.000869	0.000762	0.003250
2020.725500	-0.370437	-0.276073	0.496439	0.000884	0.000761	0.003222
2020.728300	-0.366951	-0.276476	0.496710	0.000891	0.000768	0.003304
2020.731000	-0.368633	-0.277430	0.494866	0.000847	0.000755	0.003186
2020.733700	-0.369464	-0.278373	0.499751	0.000870	0.000779	0.003332
2020.736500	-0.366743	-0.274847	0.491683	0.000862	0.000762	0.003197
2020.739200	-0.368391	-0.276094	0.496568	0.000821	0.000731	0.003059
2020.742000	-0.364778	-0.274962	0.494231	0.000871	0.000764	0.003281
2020.744700	-0.368073	-0.275099	0.507713	0.000875	0.000773	0.003236
2020.747400	-0.368631	-0.275594	0.500966	0.000836	0.000746	0.003150
2020.750200	-0.370361	-0.276160	0.494087	0.000837	0.000763	0.003146
2020.752900	-0.370189	-0.272730	0.486635	0.000865	0.000768	0.003303
2020.755600	-0.368266	-0.274668	0.498556	0.000816	0.000729	0.003048
2020.758400	-0.368166	-0.275222	0.499081	0.000847	0.000737	0.003182
2020.761100	-0.367111	-0.272792	0.488031	0.000867	0.000736	0.003229
2020.763900	-0.369643	-0.277649	0.492972	0.000856	0.000747	0.003152
2020.766600	-0.371247	-0.274188	0.502232	0.000829	0.000746	0.003110
2020.769300	-0.369549	-0.273893	0.493213	0.000889	0.000766	0.003268
2020.772100	-0.367433	-0.275932	0.503096	0.000886	0.000761	0.003308
2020.774800	-0.369592	-0.274938	0.502894	0.000843	0.000739	0.003115
2020.777500	-0.370166	-0.275766	0.495403	0.000866	0.000755	0.003261
2020.780300	-0.367028	-0.274779	0.504414	0.000846	0.000744	0.003171
2020.783000	-0.368725	-0.274865	0.503674	0.000896	0.000758	0.003261
2020.785800	-0.369910	-0.276435	0.504445	0.000848	0.000736	0.003149
2020.788500	-0.367209	-0.275418	0.509486	0.000883	0.000751	0.003285
2020.791200	-0.370095	-0.275147	0.503428	0.000824	0.000739	0.003083
2020.794000	-0.369299	-0.276987	0.497129	0.000857	0.000753	0.003186
2020.796700	-0.368668	-0.274314	0.506918	0.000837	0.000731	0.003105
2020.799500	-0.370055	-0.277020	0.504256	0.000846	0.000749	0.003172
2020.802200	-0.366320	-0.275333	0.493156	0.000889	0.000744	0.003246
2020.804900	-0.366533	-0.275262	0.505343	0.000942	0.000818	0.003528
2020.807700	-0.371254	-0.273752	0.514691	0.000887	0.000765	0.003280
2020.810400	-0.370932	-0.275963	0.500052	0.000890	0.000752	0.003175
2020.813100	-0.372711	-0.273050	0.499186	0.000848	0.000723	0.003098
2020.815900	-0.369125	-0.274479	0.494738	0.000818	0.000707	0.002977
2020.824100	-0.367079	-0.274583	0.505430	0.001713	0.001413	0.006659
2020.840500	-0.374835	-0.272480	0.516578	0.001537	0.001372	0.005807
2020.843300	-0.368011	-0.270444	0.504038	0.000899	0.000750	0.003302
2020.846000	-0.368656	-0.271091	0.502831	0.000846	0.000731	0.003117
2020.848700	-0.370261	-0.274906	0.505196	0.000811	0.000717	0.002982
2020.851500	-0.369984	-0.273101	0.509097	0.000824	0.000729	0.003064
2020.854200	-0.366559	-0.273850	0.497341	0.000871	0.000752	0.003197
2020.856900	-0.369799	-0.271861	0.500996	0.000865	0.000766	0.003236
2020.859700	-0.370198	-0.270980	0.507933	0.000854	0.000753	0.003171
2020.862400	-0.370690	-0.274736	0.511148	0.000822	0.000744	0.003091
2020.865200	-0.368487	-0.270886	0.496824	0.000879	0.000756	0.003338
2020.867900	-0.369989	-0.273478	0.500961	0.000885	0.000786	0.003323
2020.870600	-0.369690	-0.273716	0.502974	0.000847	0.000758	0.003221
2020.873400	-0.366373	-0.272208	0.505834	0.000880	0.000775	0.003331
2020.876100	-0.369088	-0.269589	0.505080	0.000866	0.000763	0.003259
2020.878900	-0.368374	-0.272467	0.509218	0.000871	0.000805	0.003320
2020.881600	-0.370473	-0.273109	0.517252	0.000836	0.000757	0.003088
2020.884300	-0.370228	-0.271790	0.506537	0.000832	0.000741	0.003109
2020.887100	-0.366850	-0.273632	0.512711	0.000905	0.000789	0.003294
2020.889800	-0.366565	-0.271156	0.506986	0.000879	0.000770	0.003231
2020.892500	-0.370060	-0.271800	0.508773	0.000828	0.000737	0.003059
2020.895300	-0.372601	-0.273792	0.501792	0.000844	0.000762	0.003202
2020.898000	-0.373086	-0.271637	0.502123	0.000884	0.000813	0.003533
2020.900800	-0.369234	-0.271871	0.491704	0.000866	0.000753	0.003189
2020.903500	-0.370013	-0.274978	0.502122	0.000836	0.000743	0.003097
2020.906200	-0.372086	-0.272743	0.503228	0.000839	0.000749	0.003124
2020.909000	-0.369803	-0.272811	0.502365	0.000852	0.000750	0.003120
2020.911700	-0.371828	-0.272575	0.502084	0.000891	0.000816	0.003439
2020.914400	-0.370863	-0.270679	0.496864	0.000875	0.000786	0.003383
2020.917200	-0.369953	-0.271743	0.485637	0.000834	0.000765	0.003155
2020.919900	-0.368502	-0.270817	0.505257	0.000849	0.000767	0.003220
2020.922700	-0.369416	-0.273568	0.505969	0.000883	0.000770	0.003301
2020.925400	-0.370505	-0.271681	0.499024	0.000869	0.000784	0.003375
2020.928100	-0.370406	-0.272698	0.494980	0.000831	0.000746	0.003132
2020.930900	-0.371076	-0.270720	0.504635	0.000877	0.000777	0.003243
2020.933600	-0.373656	-0.271212	0.497799	0.000864	0.000760	0.003177
2020.936300	-0.370634	-0.272398	0.502931	0.000868	0.000767	0.003323
2020.939100	-0.372352	-0.271662	0.490811	0.000872	0.000758	0.003235
2020.941800	-0.370893	-0.273205	0.491893	0.000821	0.000728	0.003052
2020.944600	-0.373785	-0.270103	0.487620	0.000840	0.000741	0.003150
2020.947300	-0.374735	-0.271249	0.499705	0.000820	0.000742	0.003123
2020.950000	-0.371379	-0.271104	0.502422	0.000839	0.000756	0.003208
2020.952800	-0.370369	-0.272070	0.505594	0.000855	0.000755	0.003264
2020.955500	-0.369960	-0.271832	0.493259	0.000893	0.000763	0.003341
2020.958200	-0.371629	-0.270217	0.491305	0.000809	0.000724	0.003031
2020.961000	-0.374787	-0.270267	0.491700	0.000835	0.000737	0.003107
2020.963700	-0.373065	-0.271068	0.498312	0.000832	0.000743	0.003095
2020.966500	-0.373771	-0.270838	0.487585	0.000854	0.000743	0.003138
2020.969200	-0.371806	-0.271352	0.493007	0.000858	0.000737	0.003066
2020.971900	-0.370936	-0.272073	0.497817	0.000874	0.000741	0.003184
2020.974700	-0.371313	-0.272283	0.485918	0.000873	0.000765	0.003193
2020.977400	-0.374455	-0.272344	0.495624	0.000857	0.000758	0.003285
2020.980200	-0.373473	-0.274661	0.502266	0.000866	0.000759	0.003222
2020.982900	-0.370761	-0.274629	0.493772	0.000851	0.000749	0.003148
2020.985600	-0.370155	-0.271339	0.494079	0.000838	0.000722	0.003060
2020.988400	-0.369846	-0.271966	0.489768	0.000828	0.000716	0.003013
2020.991100	-0.372051	-0.272600	0.493509	0.000830	0.000722	0.003040
2020.993800	-0.369443	-0.270662	0.484266	0.000850	0.000732	0.003077
2020.996600	-0.372626	-0.270265	0.484597	0.000829	0.000716	0.003032
2020.999300	-0.371110	-0.271551	0.486688	0.000821	0.000708	0.002985
2021.002100	-0.370304	-0.271331	0.481093	0.000824	0.000708	0.002995
2021.004800	-0.368899	-0.273086	0.491744	0.000813	0.000719	0.002981
2021.007500	-0.371840	-0.272666	0.481520	0.000843	0.000733	0.003096
2021.010300	-0.370878	-0.272196	0.485953	0.000821	0.000711	0.003018
2021.013000	-0.371321	-0.271728	0.477275	0.000848	0.000721	0.003088
2021.015700	-0.372234	-0.272299	0.484062	0.000833	0.000724	0.003017
2021.018500	-0.373889	-0.271420	0.488498	0.000858	0.000744	0.003107
2021.021200	-0.370311	-0.272181	0.490249	0.000829	0.000728	0.003102
2021.024000	-0.373725	-0.271481	0.489270	0.000850	0.000741	0.003152
2021.026700	-0.372219	-0.274548	0.484811	0.000827	0.000736	0.003055
2021.029400	-0.370837	-0.269972	0.479962	0.000850	0.000723	0.003089
2021.032200	-0.372765	-0.270782	0.477799	0.000835	0.000735	0.003030
2021.034900	-0.369488	-0.270316	0.475314	0.000841	0.000730	0.003059
2021.037600	-0.371314	-0.270643	0.486097	0.000838	0.000720	0.003045
2021.040400	-0.372750	-0.268906	0.485706	0.000840	0.000740	0.003067
2021.043100	-0.372190	-0.270297	0.478326	0.000869	0.000761	0.003280
2021.045900	-0.370899	-0.271620	0.477058	0.000852	0.000732	0.003132
2021.048600	-0.371767	-0.273707	0.469416	0.000868	0.000748	0.003146
2021.051300	-0.372402	-0.272900	0.479257	0.000818	0.000714	0.003023
2021.054100	-0.374963	-0.273682	0.471222	0.000860	0.000747	0.003150
2021.056800	-0.373711	-0.272912	0.469584	0.000851	0.000725	0.003063
2021.059500	-0.372615	-0.274680	0.479836	0.000824	0.000721	0.003052
2021.062300	-0.373195	-0.271530	0.474255	0.000805	0.000703	0.002936
2021.065000	-0.374292	-0.275834	0.472961	0.000853	0.000749	0.003205
2021.067800	-0.375420	-0.274296	0.478216	0.000825	0.000720	0.002995
2021.070500	-0.370248	-0.274357	0.482800	0.000837	0.000737	0.003100
2021.073200	-0.372478	-0.272848	0.474831	0.000827	0.000733	0.003084
2021.076000	-0.372212	-0.273475	0.472834	0.000842	0.000725	0.003107
2021.078700	-0.373283	-0.270987	0.475639	0.000837	0.000724	0.003084
2021.081500	-0.371495	-0.274487	0.483001	0.000834	0.000723	0.003008
2021.084200	-0.373376	-0.274329	0.476690	0.000810	0.000718	0.002970
2021.086900	-0.371480	-0.276498	0.471535	0.000837	0.000723	0.003076
2021.089700	-0.374143	-0.274461	0.476010	0.000831	0.000732	0.003067
2021.092400	-0.374596	-0.273828	0.468200	0.000839	0.000744	0.003081
2021.095100	-0.372584	-0.273964	0.477298	0.000827	0.000736	0.003050
2021.097900	-0.372285	-0.273623	0.476505	0.000833	0.000745	0.003031
2021.100600	-0.373250	-0.274049	0.469126	0.000816	0.000727	0.003039
2021.103400	-0.371921	-0.272917	0.466647	0.000812	0.000719	0.003003
2021.106100	-0.374005	-0.273326	0.473436	0.000813	0.000726	0.003031
2021.108800	-0.374748	-0.273241	0.466509	0.000801	0.000708	0.002915
2021.111600	-0.374258	-0.273234	0.471507	0.000836	0.000740	0.003116
2021.114300	-0.374342	-0.271739	0.472280	0.000817	0.000722	0.002995
2021.117000	-0.373293	-0.275437	0.462382	0.000841	0.000732	0.003107
2021.119800	-0.372466	-0.274507	0.469221	0.000834	0.000722	0.003000
2021.122500	-0.375458	-0.275945	0.468420	0.000808	0.000706	0.002942
2021.125300	-0.371258	-0.275448	0.460799	0.000829	0.000718	0.003041
2021.128000	-0.372601	-0.275608	0.466977	0.000803	0.000707	0.002959
2021.130700	-0.370978	-0.273918	0.468902	0.000819	0.000735	0.003055
2021.133500	-0.371237	-0.271650	0.462878	0.000853	0.000751	0.003078
2021.136200	-0.371428	-0.273684	0.468404	0.000847	0.000740	0.003103
2021.138900	-0.369288	-0.276329	0.461409	0.000835	0.000742	0.003102
2021.141700	-0.373845	-0.273188	0.460783	0.000806	0.000717	0.002949
2021.144400	-0.371288	-0.274346	0.466225	0.000813	0.000712	0.003012
2021.147200	-0.371757	-0.274352	0.464073	0.000811	0.000715	0.002962
2021.149900	-0.371620	-0.275126	0.463364	0.000813	0.000718	0.002947
2021.152600	-0.368960	-0.275090	0.474582	0.000838	0.000760	0.003139
2021.155400	-0.372249	-0.275128	0.469879	0.000821	0.000735	0.003034
2021.158100	-0.371179	-0.274777	0.457059	0.000829	0.000756	0.003203
2021.160800	-0.370252	-0.275603	0.468021	0.000818	0.000748	0.003143
2021.163600	-0.370931	-0.277424	0.460849	0.000830	0.000736	0.003110
2021.166300	-0.368919	-0.275621	0.454958	0.000845	0.000755	0.003165
2021.169100	-0.370933	-0.276880	0.462513	0.000814	0.000719	0.002973
2021.171800	-0.372024	-0.277794	0.460415	0.000803	0.000724	0.002937
2021.174500	-0.373204	-0.275967	0.457227	0.000860	0.000740	0.003065
2021.177300	-0.371210	-0.274425	0.457122	0.000893	0.000753	0.003194
2021.180000	-0.370895	-0.274052	0.453472	0.000862	0.000744	0.003126
2021.182800	-0.371198	-0.280477	0.453925	0.000909	0.000795	0.003361
2021.185500	-0.370202	-0.276750	0.453350	0.000841	0.000762	0.003217
2021.188200	-0.370455	-0.276800	0.449478	0.000830	0.000730	0.003079
2021.191000	-0.368955	-0.276938	0.438877	0.000837	0.000735	0.003046
2021.193700	-0.369822	-0.278081	0.454506	0.000824	0.000734	0.003002
2021.196400	-0.371252	-0.278386	0.455639	0.000858	0.000749	0.003161
2021.223800	-0.373076	-0.277691	0.441981	0.000863	0.000764	0.003204
2021.226600	-0.372158	-0.278448	0.437482	0.000887	0.000762	0.003225
2021.229300	-0.372341	-0.276975	0.448302	0.000801	0.000701	0.002883
2021.232000	-0.372004	-0.277494	0.438657	0.000828	0.000727	0.002981
2021.234800	-0.372383	-0.278768	0.445839	0.000823	0.000719	0.002954
2021.237500	-0.372973	-0.280162	0.443502	0.000820	0.000724	0.002973
2021.240200	-0.369325	-0.277388	0.448847	0.000861	0.000755	0.003236
2021.243000	-0.371842	-0.275871	0.452473	0.000846	0.000743	0.003091
2021.245700	-0.372707	-0.276528	0.440680	0.000844	0.000730	0.003088
2021.248500	-0.373939	-0.276406	0.443190	0.000855	0.000736	0.003069
2021.251200	-0.371032	-0.277586	0.444929	0.000808	0.000727	0.002974
2021.253900	-0.373702	-0.274626	0.442535	0.000823	0.000722	0.003000
2021.256700	-0.373958	-0.278661	0.451173	0.000823	0.000727	0.003061
2021.259400	-0.372119	-0.275174	0.446823	0.000832	0.000727	0.003046
2021.262100	-0.373403	-0.277242	0.439390	0.000842	0.000741	0.003150
2021.264900	-0.371127	-0.277668	0.439587	0.000863	0.000754	0.003146
2021.267600	-0.374095	-0.278531	0.445029	0.000861	0.000768	0.003296
2021.270400	-0.374798	-0.275690	0.448227	0.000865	0.000759	0.003258
2021.273100	-0.371029	-0.275959	0.443345	0.000846	0.000755	0.003187
2021.275800	-0.370355	-0.275841	0.434273	0.000843	0.000741	0.003116
2021.278600	-0.371995	-0.277753	0.434495	0.000970	0.000898	0.003990
2021.281300	-0.371666	-0.275646	0.442459	0.000842	0.000743	0.003240
2021.284100	-0.374424	-0.274082	0.443513	0.000878	0.000761	0.003412
2021.286800	-0.372976	-0.274520	0.440947	0.000829	0.000751	0.003161
2021.289500	-0.372726	-0.276624	0.448784	0.000827	0.000742	0.003141
2021.292300	-0.371922	-0.274975	0.442559	0.000840	0.000741	0.003233
2021.295000	-0.372960	-0.276923	0.440434	0.000881	0.000778	0.003361
2021.297700	-0.372859	-0.274182	0.441599	0.000833	0.000759	0.003353
2021.300500	-0.372939	-0.278085	0.429503	0.000816	0.000736	0.003132
2021.303200	-0.373110	-0.275333	0.430689	0.000809	0.000731	0.003071
2021.306000	-0.371933	-0.276904	0.435636	0.000836	0.000772	0.003273
2021.308700	-0.373503	-0.275902	0.432175	0.000837	0.000754	0.003271
2021.311400	-0.374472	-0.276863	0.436253	0.000818	0.000735	0.003087
2021.314200	-0.371635	-0.274584	0.440954	0.000830	0.000724	0.003068
2021.316900	-0.373434	-0.276154	0.440416	0.000814	0.000733	0.003022
2021.319600	-0.373791	-0.276404	0.435225	0.000818	0.000737	0.003020
2021.322400	-0.371486	-0.276225	0.425029	0.000864	0.000753	0.003184
2021.325100	-0.375508	-0.277949	0.433649	0.000821	0.000729	0.003031
2021.327900	-0.374067	-0.277362	0.433651	0.000854	0.000760	0.003169
2021.330600	-0.371756	-0.274912	0.425650	0.000834	0.000737	0.003084
2021.333300	-0.373464	-0.276321	0.428485	0.000815	0.000731	0.003024
2021.336100	-0.371978	-0.275564	0.429218	0.001701	0.001511	0.006161
2021.338800	-0.371710	-0.276349	0.430166	0.000837	0.000741	0.003062
2021.341500	-0.375800	-0.279019	0.431423	0.000821	0.000731	0.003019
2021.349800	-0.373382	-0.275927	0.427392	0.000811	0.000716	0.002978
2021.352500	-0.374418	-0.277664	0.425303	0.000848	0.000748	0.003158
2021.355200	-0.373823	-0.276016	0.419854	0.000835	0.000740	0.003080
2021.358000	-0.375026	-0.274474	0.425759	0.000809	0.000723	0.002998
2021.360700	-0.374203	-0.275453	0.427038	0.000818	0.000720	0.003040
2021.363400	-0.374820	-0.274957	0.421058	0.000808	0.000718	0.002966
